,rt,response,subj_idx,condition,stim
0,0.777496624134,0.0,2013,-1,0.0
1,0.932496624134,0.0,2013,-1,0.0
2,0.975496624134,0.0,2013,-1,35.0
3,0.995496624134,0.0,2013,-1,35.0
4,1.56649662413,0.0,2013,-1,35.0
5,1.30449662413,0.0,2013,-1,35.0
6,1.26849662413,0.0,2013,-1,35.0
7,0.742496624134,0.0,2013,-1,35.0
8,2.07749662413,0.0,2013,-1,40.0
9,0.865496624134,0.0,2013,-1,40.0
10,2.46449662413,0.0,2013,-1,40.0
11,1.34949662413,0.0,2013,-1,40.0
12,1.34149662413,0.0,2013,-1,40.0
13,1.58949662413,0.0,2013,-1,40.0
14,2.25049662413,0.0,2013,-1,40.0
15,1.03449662413,0.0,2013,-1,40.0
16,3.27249662413,0.0,2013,-1,40.0
17,1.29049662413,0.0,2013,-1,40.0
18,2.47749662414,1.0,2013,-1,45.0
19,1.50049662413,0.0,2013,-1,45.0
20,1.47049662414,1.0,2013,-1,45.0
21,1.72249662413,0.0,2013,-1,45.0
22,1.50649662413,0.0,2013,-1,45.0
23,1.03149662413,0.0,2013,-1,45.0
24,0.921496624134,0.0,2013,-1,45.0
25,0.843496624138,1.0,2013,-1,45.0
26,3.11049662414,1.0,2013,-1,45.0
27,1.19149662413,0.0,2013,-1,45.0
28,1.21849662413,0.0,2013,-1,45.0
29,2.38149662414,1.0,2013,-1,45.0
30,1.59649662413,0.0,2013,-1,45.0
31,1.00549662414,1.0,2013,-1,45.0
32,1.11049662414,1.0,2013,-1,50.0
33,0.960496624134,0.0,2013,-1,50.0
34,2.58149662414,1.0,2013,-1,50.0
35,1.20749662414,1.0,2013,-1,50.0
36,1.09949662414,1.0,2013,-1,50.0
37,4.34949662414,1.0,2013,-1,50.0
38,1.60049662414,1.0,2013,-1,50.0
39,0.709496624138,1.0,2013,-1,50.0
40,3.03949662414,1.0,2013,-1,50.0
41,1.54449662413,0.0,2013,-1,50.0
42,1.07149662414,1.0,2013,-1,50.0
43,3.45049662413,0.0,2013,-1,50.0
44,2.73349662414,1.0,2013,-1,50.0
45,1.44949662414,1.0,2013,-1,50.0
46,1.27649662413,0.0,2013,-1,50.0
47,2.06149662414,1.0,2013,-1,50.0
48,1.32949662414,1.0,2013,-1,55.0
49,3.30649662414,1.0,2013,-1,55.0
50,3.09749662414,1.0,2013,-1,55.0
51,1.08549662414,1.0,2013,-1,55.0
52,3.44849662414,1.0,2013,-1,55.0
53,1.41249662414,1.0,2013,-1,55.0
54,1.52249662414,1.0,2013,-1,55.0
55,2.03749662414,1.0,2013,-1,55.0
56,1.16649662414,1.0,2013,-1,55.0
57,1.53949662414,1.0,2013,-1,55.0
58,1.65749662414,1.0,2013,-1,55.0
59,1.81449662414,1.0,2013,-1,55.0
60,0.943496624138,1.0,2013,-1,55.0
61,1.12449662414,1.0,2013,-1,55.0
62,2.20449662414,1.0,2013,-1,60.0
63,1.49649662414,1.0,2013,-1,60.0
64,3.30349662414,1.0,2013,-1,60.0
65,2.61449662414,1.0,2013,-1,60.0
66,1.32749662414,1.0,2013,-1,60.0
67,1.31949662414,1.0,2013,-1,60.0
68,0.833496624138,1.0,2013,-1,60.0
69,1.64449662414,1.0,2013,-1,60.0
70,1.30049662414,1.0,2013,-1,60.0
71,1.29949662414,1.0,2013,-1,60.0
72,1.80449662414,1.0,2013,-1,65.0
73,1.26649662414,1.0,2013,-1,65.0
74,1.38049662414,1.0,2013,-1,65.0
75,3.99349662414,1.0,2013,-1,65.0
76,1.08949662413,0.0,2013,-1,65.0
77,0.931496624138,1.0,2013,-1,65.0
78,0.945496624138,1.0,2013,-1,100.0
79,1.00849662414,1.0,2013,-1,100.0
80,1.07149662413,0.0,2013,1,0.0
81,0.853496624134,0.0,2013,1,0.0
82,1.27549662413,0.0,2013,1,35.0
83,1.08649662413,0.0,2013,1,35.0
84,1.35449662413,0.0,2013,1,35.0
85,1.66949662413,0.0,2013,1,35.0
86,0.889496624134,0.0,2013,1,35.0
87,0.780496624134,0.0,2013,1,35.0
88,1.74949662413,0.0,2013,1,40.0
89,1.95849662413,0.0,2013,1,40.0
90,2.68949662413,0.0,2013,1,40.0
91,2.06449662413,0.0,2013,1,40.0
