,rt,response,subj_idx,condition,stim
0,1.32349662413,0.0,2013,-1,0.0
1,0.849496624134,0.0,2013,-1,0.0
2,1.12149662413,0.0,2013,-1,35.0
3,1.57649662413,0.0,2013,-1,35.0
4,1.30849662413,0.0,2013,-1,35.0
5,1.02849662413,0.0,2013,-1,35.0
6,0.994496624134,0.0,2013,-1,35.0
7,1.14949662413,0.0,2013,-1,35.0
8,2.20349662413,0.0,2013,-1,40.0
9,1.14749662413,0.0,2013,-1,40.0
10,1.02649662413,0.0,2013,-1,40.0
11,0.994496624134,0.0,2013,-1,40.0
12,0.907496624134,0.0,2013,-1,40.0
13,1.60449662413,0.0,2013,-1,40.0
14,1.00549662413,0.0,2013,-1,40.0
15,1.09549662413,0.0,2013,-1,40.0
16,1.13649662413,0.0,2013,-1,40.0
17,0.765496624134,0.0,2013,-1,40.0
18,5.88449662414,0.0,2013,-1,45.0
19,2.28349662413,0.0,2013,-1,45.0
20,1.11249662414,1.0,2013,-1,45.0
21,1.38649662413,0.0,2013,-1,45.0
22,1.01449662414,1.0,2013,-1,45.0
23,1.20249662413,0.0,2013,-1,45.0
24,3.45749662414,1.0,2013,-1,45.0
25,2.71849662414,1.0,2013,-1,45.0
26,5.35749662414,0.0,2013,-1,45.0
27,1.24849662413,0.0,2013,-1,45.0
28,1.80149662414,1.0,2013,-1,45.0
29,2.26149662413,0.0,2013,-1,45.0
30,1.72749662413,0.0,2013,-1,45.0
31,1.69249662413,0.0,2013,-1,45.0
32,1.38249662414,1.0,2013,-1,50.0
33,1.97949662414,1.0,2013,-1,50.0
34,3.07549662414,1.0,2013,-1,50.0
35,2.12449662414,1.0,2013,-1,50.0
36,0.917496624138,1.0,2013,-1,50.0
37,1.07049662414,1.0,2013,-1,50.0
38,1.23949662414,1.0,2013,-1,50.0
39,5.56149662414,1.0,2013,-1,50.0
40,1.90949662414,1.0,2013,-1,50.0
41,1.26149662413,0.0,2013,-1,50.0
42,1.25349662414,1.0,2013,-1,50.0
43,3.94449662414,0.0,2013,-1,50.0
44,1.15849662414,1.0,2013,-1,50.0
45,4.17449662414,0.0,2013,-1,50.0
46,1.18049662414,1.0,2013,-1,50.0
47,1.76649662414,1.0,2013,-1,50.0
48,1.50749662414,1.0,2013,-1,55.0
49,1.65649662413,0.0,2013,-1,55.0
50,2.59049662414,1.0,2013,-1,55.0
51,1.06049662414,1.0,2013,-1,55.0
