,rt,response,subj_idx,condition,stim
0,1.04649662413,0.0,2013,-1,0.0
1,1.11349662413,0.0,2013,-1,0.0
2,0.897496624134,0.0,2013,-1,35.0
3,1.10849662413,0.0,2013,-1,35.0
4,1.61449662413,0.0,2013,-1,35.0
5,0.996496624134,0.0,2013,-1,35.0
6,0.942496624134,0.0,2013,-1,35.0
7,1.30349662413,0.0,2013,-1,35.0
8,1.60949662413,0.0,2013,-1,40.0
9,3.01149662413,0.0,2013,-1,40.0
10,1.08349662413,0.0,2013,-1,40.0
11,2.18949662413,0.0,2013,-1,40.0
12,1.14349662413,0.0,2013,-1,40.0
13,1.61149662413,0.0,2013,-1,40.0
14,1.02849662413,0.0,2013,-1,40.0
15,1.72749662413,0.0,2013,-1,40.0
16,0.931496624134,0.0,2013,-1,40.0
17,1.99649662413,0.0,2013,-1,40.0
18,3.83549662414,1.0,2013,-1,45.0
19,3.17049662413,0.0,2013,-1,45.0
20,1.29649662413,0.0,2013,-1,45.0
21,1.38449662413,0.0,2013,-1,45.0
22,1.27249662413,0.0,2013,-1,45.0
23,1.11549662414,1.0,2013,-1,45.0
24,1.51049662413,0.0,2013,-1,45.0
25,1.74549662413,0.0,2013,-1,45.0
26,5.91849662414,0.0,2013,-1,45.0
27,2.05649662413,0.0,2013,-1,45.0
28,1.48849662413,0.0,2013,-1,45.0
29,3.07849662413,0.0,2013,-1,45.0
30,1.63049662413,0.0,2013,-1,45.0
31,3.25349662413,0.0,2013,-1,45.0
32,1.48249662414,1.0,2013,-1,50.0
33,1.68149662413,0.0,2013,-1,50.0
34,2.38349662413,0.0,2013,-1,50.0
35,1.37049662414,1.0,2013,-1,50.0
36,2.92849662413,0.0,2013,-1,50.0
37,2.56149662414,1.0,2013,-1,50.0
38,6.27349662414,1.0,2013,-1,50.0
39,1.70349662414,1.0,2013,-1,50.0
40,3.76249662414,0.0,2013,-1,50.0
41,1.90049662414,1.0,2013,-1,50.0
42,5.16049662414,0.0,2013,-1,50.0
43,2.47849662414,1.0,2013,-1,50.0
44,3.85749662414,0.0,2013,-1,50.0
45,2.34449662413,0.0,2013,-1,50.0
46,1.27149662414,1.0,2013,-1,50.0
47,2.84049662413,0.0,2013,-1,50.0
48,1.07749662414,1.0,2013,-1,55.0
49,1.12149662414,1.0,2013,-1,55.0
50,1.50449662414,1.0,2013,-1,55.0
51,2.61649662414,1.0,2013,-1,55.0
52,1.18449662414,1.0,2013,-1,55.0
53,1.40649662414,1.0,2013,-1,55.0
54,3.60449662414,1.0,2013,-1,55.0
55,3.06749662414,1.0,2013,-1,55.0
56,1.42449662414,1.0,2013,-1,55.0
57,1.57549662414,1.0,2013,-1,55.0
58,1.01549662414,1.0,2013,-1,55.0
59,2.30849662414,1.0,2013,-1,55.0
60,1.11449662414,1.0,2013,-1,55.0
61,0.944496624138,1.0,2013,-1,55.0
62,0.965496624138,1.0,2013,-1,60.0
63,1.19049662414,1.0,2013,-1,60.0
64,0.957496624138,1.0,2013,-1,60.0
65,1.12549662414,1.0,2013,-1,60.0
66,1.78049662414,1.0,2013,-1,60.0
67,1.21949662414,1.0,2013,-1,60.0
68,3.63149662414,1.0,2013,-1,60.0
69,1.83649662414,1.0,2013,-1,60.0
70,1.44649662414,1.0,2013,-1,60.0
71,0.988496624138,1.0,2013,-1,60.0
72,1.49849662414,1.0,2013,-1,65.0
73,1.11949662414,1.0,2013,-1,65.0
74,1.82449662414,1.0,2013,-1,65.0
75,1.34249662414,1.0,2013,-1,65.0
76,1.44549662414,1.0,2013,-1,65.0
77,0.820496624138,1.0,2013,-1,65.0
78,1.46749662414,1.0,2013,-1,100.0
79,0.731496624138,1.0,2013,-1,100.0
80,0.962496624134,0.0,2013,1,0.0
81,0.852496624134,0.0,2013,1,0.0
82,1.00749662413,0.0,2013,1,35.0
83,1.22149662413,0.0,2013,1,35.0
84,1.05049662413,0.0,2013,1,35.0
85,1.46849662413,0.0,2013,1,35.0
86,1.82849662413,0.0,2013,1,35.0
87,0.934496624134,0.0,2013,1,35.0
88,1.76549662413,0.0,2013,1,40.0
89,0.867496624134,0.0,2013,1,40.0
90,0.731496624134,0.0,2013,1,40.0
91,0.923496624134,0.0,2013,1,40.0
92,0.892496624138,1.0,2013,1,40.0
93,4.98049662414,1.0,2013,1,40.0
94,1.43549662413,0.0,2013,1,40.0
95,0.884496624134,0.0,2013,1,40.0
96,1.61349662413,0.0,2013,1,40.0
97,0.957496624134,0.0,2013,1,40.0
98,1.72449662414,1.0,2013,1,45.0
99,2.53149662414,1.0,2013,1,45.0
100,2.47849662414,1.0,2013,1,45.0
101,1.88349662414,1.0,2013,1,45.0
102,0.866496624134,0.0,2013,1,45.0
103,1.42349662414,1.0,2013,1,45.0
104,1.49749662414,1.0,2013,1,45.0
105,0.967496624134,0.0,2013,1,45.0
106,1.49449662414,1.0,2013,1,45.0
107,1.48749662413,0.0,2013,1,45.0
108,1.66249662414,1.0,2013,1,45.0
109,1.44249662413,0.0,2013,1,45.0
110,2.12749662413,0.0,2013,1,45.0
111,2.45349662413,0.0,2013,1,45.0
112,2.06349662413,0.0,2013,1,50.0
113,1.37049662414,1.0,2013,1,50.0
114,1.03549662414,1.0,2013,1,50.0
115,1.30649662414,1.0,2013,1,50.0
116,1.11349662414,1.0,2013,1,50.0
117,1.78449662414,1.0,2013,1,50.0
118,1.12549662414,1.0,2013,1,50.0
119,1.14549662414,1.0,2013,1,50.0
120,3.53349662414,1.0,2013,1,50.0
121,0.859496624138,1.0,2013,1,50.0
122,1.04349662414,1.0,2013,1,50.0
123,1.78349662414,1.0,2013,1,50.0
124,1.38349662414,1.0,2013,1,50.0
125,1.89749662414,1.0,2013,1,50.0
126,0.743496624134,0.0,2013,1,50.0
127,2.40049662413,0.0,2013,1,50.0
128,1.02949662414,1.0,2013,1,55.0
129,1.25049662414,1.0,2013,1,55.0
130,1.99849662414,1.0,2013,1,55.0
131,1.54649662414,1.0,2013,1,55.0
132,1.05549662414,1.0,2013,1,55.0
133,1.13349662414,1.0,2013,1,55.0
134,1.51449662414,1.0,2013,1,55.0
135,0.867496624138,1.0,2013,1,55.0
136,0.986496624138,1.0,2013,1,55.0
137,1.32049662414,1.0,2013,1,55.0
138,1.02249662414,1.0,2013,1,55.0
139,1.01449662414,1.0,2013,1,55.0
140,0.903496624138,1.0,2013,1,55.0
141,1.20149662414,1.0,2013,1,55.0
142,1.12149662414,1.0,2013,1,60.0
143,0.968496624138,1.0,2013,1,60.0
144,0.937496624138,1.0,2013,1,60.0
145,1.97349662414,1.0,2013,1,60.0
146,1.64949662414,1.0,2013,1,60.0
147,1.11249662414,1.0,2013,1,60.0
148,1.35649662414,1.0,2013,1,60.0
149,0.869496624138,1.0,2013,1,60.0
150,1.04349662414,1.0,2013,1,60.0
151,1.43249662414,1.0,2013,1,60.0
152,1.07549662414,1.0,2013,1,65.0
153,0.827496624138,1.0,2013,1,65.0
154,0.961496624138,1.0,2013,1,65.0
155,1.04649662414,1.0,2013,1,65.0
156,1.07749662414,1.0,2013,1,65.0
157,0.818496624138,1.0,2013,1,65.0
158,1.23949662414,1.0,2013,1,100.0
159,1.55349662414,1.0,2013,1,100.0
0,0.94645841524,0.0,2015,-1,0.0
1,1.05245841524,0.0,2015,-1,0.0
2,0.94845841524,0.0,2015,-1,35.0
3,0.97645841524,0.0,2015,-1,35.0
4,1.16845841524,0.0,2015,-1,35.0
5,1.03545841524,0.0,2015,-1,35.0
6,0.88045841524,0.0,2015,-1,35.0
7,0.89145841524,0.0,2015,-1,35.0
8,0.80445841524,0.0,2015,-1,40.0
9,0.92945841524,0.0,2015,-1,40.0
10,1.10545841524,0.0,2015,-1,40.0
11,1.22245841524,0.0,2015,-1,40.0
12,1.30945841524,0.0,2015,-1,40.0
13,1.17645841524,0.0,2015,-1,40.0
14,2.77845841524,0.0,2015,-1,40.0
15,1.12545841524,0.0,2015,-1,40.0
16,1.40345841524,0.0,2015,-1,40.0
17,1.22345841524,0.0,2015,-1,40.0
18,3.41145841524,1.0,2015,-1,45.0
19,2.30845841524,1.0,2015,-1,45.0
20,1.27045841524,0.0,2015,-1,45.0
21,3.93045841525,1.0,2015,-1,45.0
22,1.10545841524,1.0,2015,-1,45.0
23,2.05445841524,1.0,2015,-1,45.0
24,1.76045841524,0.0,2015,-1,45.0
25,1.03445841524,0.0,2015,-1,45.0
26,1.21345841524,1.0,2015,-1,45.0
27,2.45445841524,0.0,2015,-1,45.0
28,4.18245841524,0.0,2015,-1,45.0
29,1.76145841524,1.0,2015,-1,45.0
30,2.24445841524,0.0,2015,-1,45.0
31,2.01645841524,0.0,2015,-1,45.0
32,1.10645841524,1.0,2015,-1,50.0
33,0.960458415244,1.0,2015,-1,50.0
34,1.16845841524,1.0,2015,-1,50.0
35,4.25845841524,0.0,2015,-1,50.0
36,3.93345841524,0.0,2015,-1,50.0
37,3.04145841524,0.0,2015,-1,50.0
38,0.970458415244,1.0,2015,-1,50.0
39,1.09045841524,1.0,2015,-1,50.0
40,2.30345841524,1.0,2015,-1,50.0
41,2.65945841524,1.0,2015,-1,50.0
42,1.19445841524,0.0,2015,-1,50.0
43,2.40645841524,1.0,2015,-1,50.0
44,1.20845841524,1.0,2015,-1,50.0
45,1.12745841524,1.0,2015,-1,50.0
46,2.91645841524,1.0,2015,-1,50.0
47,1.15745841524,1.0,2015,-1,50.0
48,1.05645841524,1.0,2015,-1,55.0
49,0.864458415244,1.0,2015,-1,55.0
50,0.824458415244,1.0,2015,-1,55.0
51,0.949458415244,1.0,2015,-1,55.0
52,1.03045841524,1.0,2015,-1,55.0
53,1.13545841524,1.0,2015,-1,55.0
54,1.92445841524,1.0,2015,-1,55.0
55,1.66045841524,1.0,2015,-1,55.0
56,1.06245841524,1.0,2015,-1,55.0
57,1.10645841524,1.0,2015,-1,55.0
58,0.857458415244,1.0,2015,-1,55.0
59,1.06145841524,1.0,2015,-1,55.0
60,2.04745841524,1.0,2015,-1,55.0
