,rt,response,subj_idx,condition,stim
0,1.01649662413,0.0,2013,-1,0.0
1,0.836496624134,0.0,2013,-1,0.0
2,1.20349662413,0.0,2013,-1,35.0
3,0.963496624134,0.0,2013,-1,35.0
4,1.13349662413,0.0,2013,-1,35.0
5,1.57049662413,0.0,2013,-1,35.0
6,1.10249662413,0.0,2013,-1,35.0
7,0.940496624134,0.0,2013,-1,35.0
8,1.52849662413,0.0,2013,-1,40.0
9,1.31249662413,0.0,2013,-1,40.0
10,0.803496624134,0.0,2013,-1,40.0
11,0.849496624134,0.0,2013,-1,40.0
12,1.97949662413,0.0,2013,-1,40.0
13,0.931496624134,0.0,2013,-1,40.0
14,1.09449662413,0.0,2013,-1,40.0
15,0.795496624134,0.0,2013,-1,40.0
16,1.06549662413,0.0,2013,-1,40.0
17,2.34949662413,0.0,2013,-1,40.0
18,1.10549662413,0.0,2013,-1,45.0
19,3.42849662413,0.0,2013,-1,45.0
20,0.885496624134,0.0,2013,-1,45.0
21,1.39549662413,0.0,2013,-1,45.0
22,2.21149662414,1.0,2013,-1,45.0
23,3.31049662413,0.0,2013,-1,45.0
24,3.18849662413,0.0,2013,-1,45.0
25,2.43749662413,0.0,2013,-1,45.0
26,2.60449662414,1.0,2013,-1,45.0
27,3.16149662413,0.0,2013,-1,45.0
28,1.20449662413,0.0,2013,-1,45.0
29,0.997496624134,0.0,2013,-1,45.0
30,1.11149662413,0.0,2013,-1,45.0
31,2.90549662413,0.0,2013,-1,45.0
32,2.03149662413,0.0,2013,-1,50.0
33,1.78249662414,1.0,2013,-1,50.0
34,1.00849662413,0.0,2013,-1,50.0
35,2.15949662414,1.0,2013,-1,50.0
36,0.769496624138,1.0,2013,-1,50.0
37,1.26549662413,0.0,2013,-1,50.0
38,1.26349662413,0.0,2013,-1,50.0
39,1.99049662414,1.0,2013,-1,50.0
40,1.20849662413,0.0,2013,-1,50.0
41,2.16949662414,1.0,2013,-1,50.0
42,0.797496624134,0.0,2013,-1,50.0
43,2.19649662414,1.0,2013,-1,50.0
44,1.17749662414,1.0,2013,-1,50.0
45,1.17249662414,1.0,2013,-1,50.0
46,2.72649662413,0.0,2013,-1,50.0
47,1.18549662413,0.0,2013,-1,50.0
48,1.24049662414,1.0,2013,-1,55.0
49,1.15449662414,1.0,2013,-1,55.0
50,1.01449662414,1.0,2013,-1,55.0
