,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.2021,-0.09167913740911697,0.069096220486578555,-0.22635289282219856,-0.13803492987195157,-0.092082837582997595,-0.044939710937664717,0.04316350066770791,0.00094995015161681868
v_Intercept_subj.2022,-0.37885122604914712,0.071943809334663905,-0.51755767046618495,-0.42765957256241771,-0.37850158361423641,-0.33061351547957957,-0.23714152243294606,0.00081997079338223572
v_Intercept_subj.2024,0.042452463591002354,0.078351809319428881,-0.11047436261363225,-0.010951579400746966,0.0414708509710075,0.095707867331917384,0.19787564244578562,0.00098617543904714841
v_Intercept_subj.2027,0.11456992792976896,0.083674361034628553,-0.049945243162688988,0.058194030460356413,0.11383516269482383,0.17133526236455901,0.27925179629704877,0.0010894153261866819
v_Intercept_subj.2028,0.32352504552654915,0.075612106474928817,0.17539191553506486,0.27336224596447856,0.32288821785584954,0.37280128473464069,0.47407805774945366,0.00085717922457404232
v_Intercept_subj.2029,-0.22091552405788001,0.080168980135978007,-0.37837645256659563,-0.27430379162825347,-0.22084522909931509,-0.16706779190757429,-0.063900274833680715,0.0009026496344080421
v_Intercept_subj.2030,0.06477773366417805,0.07511889867051634,-0.081246223905057341,0.014346235900809884,0.0651982303412936,0.11619056905145635,0.20859480972089259,0.0008384945731299033
v_Intercept_subj.2031,0.39855386368881196,0.088113969362646691,0.2261718761296205,0.33949744236359958,0.39847822570882757,0.45785007901269681,0.5719417234281603,0.00095626592679247976
v_Intercept_subj.2032,-0.12629570277144209,0.068567053579294629,-0.25940746527725045,-0.17230542288881931,-0.12634016988069952,-0.079800200120621723,0.0066971347005221893,0.00088162081350856222
v_Intercept_subj.2033,0.18496918710914265,0.099269949777067615,-0.0084318833528605752,0.11843480622435924,0.18347123414436489,0.25204965248947725,0.37883971867145794,0.0012297568127661372
v_Intercept_subj.2034,0.09909811526095208,0.071403716995238342,-0.041826284930278373,0.050713982059826704,0.098851882998617094,0.14797308634810175,0.23733435473705913,0.00091898518987329415
v_Intercept_subj.2035,0.42582888996396223,0.074668162828440895,0.27897584424621735,0.37557343548928468,0.42606359742291311,0.47616120556865427,0.57271016049423407,0.00090402252451714173
v_Intercept_subj.2036,-0.11790634004922443,0.075060039209732032,-0.26525509897513488,-0.1693912608191239,-0.11754900658913181,-0.067217999287395858,0.027786107681580907,0.00097065689788676849
v_Intercept_subj.2038,0.41846081352086922,0.084091040107822923,0.25322759064825429,0.36348847525392586,0.41782095778610828,0.47344106332659319,0.58578873427550682,0.0010349178304053304
v_Intercept_subj.2039,0.33573037594827809,0.0860636672365305,0.16620342433573257,0.27740882364109409,0.33523255089961285,0.39374871375396125,0.50398345967761204,0.0010443732310870426
v_Intercept_subj.2040,0.30161623198605592,0.073366474561504982,0.15937961591428723,0.25231722364188358,0.30197455293930414,0.35168320942163145,0.44586411056712172,0.00090945598166719392
v_Intercept_subj.2041,-0.21516497930165668,0.073039955470175832,-0.35682986863993638,-0.26451893621169709,-0.21567861256179854,-0.16565731183751209,-0.067683676540991777,0.00095224856151089024
v_Intercept_subj.2042,-0.1452409378749106,0.07334077438127852,-0.28832881433162494,-0.19496517906488572,-0.14555306399100565,-0.095718005810311035,-0.0010061705112412445,0.00081141346012724032
v_Intercept_subj.2043,-0.095931413653120343,0.07335528563241106,-0.23779033154399132,-0.1464633628577498,-0.096381574321005359,-0.046184962597796836,0.047720052179002992,0.00087876582947524575
v_Intercept_subj.2044,-0.0022398713556356191,0.079325837414688738,-0.16119011807173775,-0.054990379053236012,-0.0026634240909596679,0.051371709255854048,0.15294298129382394,0.0010064226653591015
v_Intercept_subj.2045,-0.528751651913691,0.086917824158363438,-0.70342310150144072,-0.58566258767763779,-0.52808775877962755,-0.47041802947589123,-0.35975622395193885,0.0011013554676951305
v_Intercept_subj.2046,-0.020082380350087459,0.065399139549170204,-0.14680599624120155,-0.064164735321131122,-0.019611884732479212,0.023730747622958515,0.10873615439925177,0.00069890253526516438
v_Intercept_subj.2047,0.091687254244463265,0.071842985079233798,-0.04979130772614692,0.04364858988995398,0.091166128418090783,0.14137459882853048,0.23310139749988928,0.00085554303389815171
v_stim,0.6849519606709269,0.03647616532028939,0.6148701498696808,0.6605031038368242,0.68468736426683241,0.70895920418170866,0.75835633650919687,0.00040529408902927733
v_stim_std,0.18415364512223142,0.029546710511184234,0.13465073568984989,0.16336790452289329,0.18150739409338731,0.20161788814006953,0.25190352363634627,0.00032546614266783095
v_stim_subj.2013,0.56316964204868369,0.06050154167486331,0.44173785011772099,0.52336945394283219,0.56327598035217186,0.60516053973666328,0.67920004989395277,0.00060837129920776525
v_stim_subj.2015,1.0353944902522165,0.087840046265481336,0.8651180201435209,0.97619368049635946,1.0343614087991191,1.0941539219701559,1.211400818178402,0.00094624102997504687
v_stim_subj.2016,0.83497562475704479,0.076562630885133695,0.68138843236874125,0.78373604696474952,0.83465773938422194,0.88646272143696292,0.98446317546211937,0.00077437072570139267
v_stim_subj.2017,0.71827504670094455,0.068842402672618166,0.58528084761283183,0.67184664040293363,0.71816555250378744,0.76397655554955335,0.85263606850485574,0.00067903490393422783
v_stim_subj.2018,0.68687685942297538,0.066415828795069506,0.55876381446132151,0.64180249360912889,0.68718830565395694,0.7314679606200335,0.81785959669162267,0.00067657052636281145
v_stim_subj.2019,0.67357189428849107,0.067570158089398383,0.54285715059076589,0.62831129547189279,0.6726341485355366,0.71948647312945124,0.80660414638973199,0.00073090290922186172
v_stim_subj.2020,0.46459307094487245,0.052793116856362163,0.36365118453367579,0.42884564607773323,0.46405618476540111,0.49974516053881013,0.56753384550133634,0.00057463980891897895
v_stim_subj.2021,0.46766547045206325,0.055677708010794344,0.36048870190801247,0.43014391642473454,0.46742280608997699,0.50483684670437101,0.57511464031954551,0.0005369508103847952
v_stim_subj.2022,0.7370951547219079,0.066802148404657674,0.6055463423079841,0.69281335030445657,0.73678496195510434,0.7813662521922965,0.86893222155889993,0.00071656980002381067
v_stim_subj.2024,0.77418434359046961,0.072224174795561674,0.63092155123277471,0.7264555093175814,0.77387803573443192,0.82248737477414902,0.9189360223422538,0.00076385932770047947
v_stim_subj.2027,0.80940635855377951,0.078699413343899474,0.65724687944618221,0.75619613523803897,0.80949074761327555,0.86194994739547937,0.96521975885545264,0.0008540661791560947
v_stim_subj.2028,0.70229135578203961,0.066297854305024301,0.57364632596135168,0.65792204107529262,0.70133958803192331,0.74699716270141947,0.8335481203416113,0.00075436812629592321
v_stim_subj.2029,0.72486971887447305,0.069523772855159482,0.58986896854772564,0.67909041833216721,0.72441264498789681,0.77117597905833302,0.86168034813395944,0.00062404971326539586
v_stim_subj.2030,0.61949140032357441,0.062196070976351159,0.49878540046511233,0.57755015403877907,0.6197663648806645,0.66183135205292309,0.73878536820060858,0.00071728043059883268
v_stim_subj.2031,0.85084040119018067,0.078667418029389341,0.69683141053588726,0.79825227682570576,0.85133904473576527,0.90357021183783759,1.0036351568329056,0.00081151079491293841
v_stim_subj.2032,0.83490334794688903,0.071764663782864141,0.69611291454871782,0.78683275766855343,0.83497391989446035,0.88252482903186891,0.97856963816370501,0.00085873843932364642
v_stim_subj.2033,0.89434410010862631,0.088696387226422896,0.72569500594043701,0.83378575739697913,0.89408400366275365,0.95252989175010561,1.0744584443945435,0.00096823264833794374
v_stim_subj.2034,0.3031335120600131,0.050577231803434312,0.20359684541845421,0.26932876882922202,0.30277431558492685,0.33729611012315391,0.40311954654508741,0.00052737736709850263
v_stim_subj.2035,0.45969949688161654,0.057923394354406528,0.34632200690931025,0.42037680883396816,0.46009608497103488,0.4986667258542018,0.57301298728687788,0.00057952552893647644
v_stim_subj.2036,0.91596558350980783,0.078425180053835669,0.76526244938418864,0.86168279312989959,0.91542850694334321,0.96905043708804195,1.0707631160466764,0.00089634981292743973
v_stim_subj.2038,0.62543973273075182,0.068227158105087879,0.48924848675664601,0.57982524404029379,0.62530482063973614,0.67183827485675518,0.75981965487340108,0.0007463118556280138
v_stim_subj.2039,0.73287193813692586,0.074639957125729739,0.58601218108946085,0.6824127649012659,0.732888157529617,0.78366625187930139,0.8794842914108193,0.00073381367748107129
v_stim_subj.2040,0.72272981534054714,0.065180895214320689,0.5975877703236534,0.67848792479900244,0.7230472204872036,0.76715763989343722,0.85084918452577596,0.0006976741573426475
v_stim_subj.2041,0.65106557984851654,0.068168718516921897,0.51725503468728218,0.60564665372797788,0.65022097688491742,0.6969976031561973,0.78626003360883034,0.00072191522309585554
v_stim_subj.2042,0.71844798522374564,0.067147498656417171,0.58559741525360942,0.67401955250678025,0.71873584446078742,0.76347036471065644,0.84732913496913187,0.00062344765023613345
v_stim_subj.2043,0.64723898201184527,0.067486669074915406,0.51428981060469392,0.60108826222268774,0.6480457959265552,0.69335612815488812,0.77931383532049692,0.00068391927382048794
v_stim_subj.2044,0.65754562219076396,0.067881195258299956,0.52722508909872701,0.6123345698574969,0.65637133132435133,0.70337047610699832,0.79175937473066449,0.00062698019909884577
v_stim_subj.2045,0.80932936288851454,0.07425502738296974,0.66514263954027142,0.75952377701916074,0.80949609668515143,0.858875785244815,0.95591781018253674,0.00069250364448578117
v_stim_subj.2046,0.52703097714939784,0.056135516950145077,0.41742102297998407,0.48978670224452392,0.52776015182318436,0.56570704578464581,0.63681484873634875,0.0006196206165363081
v_stim_subj.2047,0.39354703616718612,0.056155332147508119,0.28403909789556397,0.35545796489948567,0.39335712036096193,0.43063750854217026,0.5040988770149244,0.00063783624012749625
z_Intercept,0.048933237242335191,0.009819115704729868,0.033085962348424723,0.041364555293306536,0.048405067132193863,0.056227010645268284,0.068289777625314005,0.00091235317792956775
z_Intercept_std,0.045637191326649944,0.032377975128397921,0.0022871789905981287,0.020695403998909848,0.03991095882542333,0.064907823490620548,0.12181304384054875,0.0021211717451266165
z_Intercept_subj.2013,0.049058556613969566,0.010287828064235442,0.032497365662338885,0.041124326448380093,0.048388458557837397,0.056419018056937838,0.069874252634276587,0.00092327136591873024
z_Intercept_subj.2015,0.049182339297936487,0.010273239284156993,0.032452088850863696,0.041170711624121649,0.048430025521856913,0.056411950993121171,0.070320109636135261,0.00092058751010921599
z_Intercept_subj.2016,0.048936346274524367,0.010127026817766579,0.032389289256019374,0.041153754485993996,0.048351707304736112,0.056263958986990617,0.06915586355566572,0.00091224258347284725
z_Intercept_subj.2017,0.048849811248323056,0.010174949211796317,0.03235610267467029,0.041104233423240662,0.048297118744496145,0.056141953777350671,0.069136357444473301,0.00091401133458885332
z_Intercept_subj.2018,0.049090682837926565,0.010180636827035452,0.032590261588297358,0.041247390132820569,0.048400060189507876,0.056535467823152441,0.069265356214700133,0.00091403334571443383
z_Intercept_subj.2019,0.048919332433020504,0.010155338333377732,0.032319435206675011,0.041137909620835661,0.04835287640239231,0.056223799231434536,0.069130673978926319,0.00091317370124190057
z_Intercept_subj.2020,0.049029101983537306,0.010197698919930118,0.032384920515747435,0.041222210424823082,0.048372398144336123,0.056207742629048658,0.069569749187028768,0.00091581088940829135
z_Intercept_subj.2021,0.049041396178014118,0.010124314445950511,0.032661007438985271,0.041249835170885638,0.048405581611399351,0.056335757553313735,0.069693936689673386,0.00091219145932028756
z_Intercept_subj.2022,0.048974977228385563,0.010228499902814797,0.032529170391435755,0.041149301197273731,0.048375286087199855,0.056233624577234555,0.069881471957517635,0.0009195715550487267
z_Intercept_subj.2024,0.048763564869846135,0.010075472314093073,0.032286679025664441,0.041070598113260838,0.048280851582776931,0.055937143767670457,0.06878122899515686,0.00090669937578115778
z_Intercept_subj.2027,0.049095269990240331,0.010260365408868707,0.032472019995390247,0.041217422182422803,0.048379380372595863,0.056484256316059633,0.070010526895188288,0.00092317648159716791
z_Intercept_subj.2028,0.049152314779493882,0.010205784273136134,0.03286620329720643,0.041292294923407885,0.048426349127927509,0.056358974552794455,0.069768908184349443,0.00091822122688282762
z_Intercept_subj.2029,0.048804348697035288,0.010080494922152428,0.032410218699754995,0.041113248552254615,0.048239156346459644,0.056098637595060161,0.068890824156620359,0.00090486064364126795
z_Intercept_subj.2030,0.048951424583185105,0.010189799414252602,0.032399576426809414,0.04115133849407053,0.048368331063375743,0.056182813698555843,0.069594192195116172,0.00091570101225265895
