,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.2020,0.66741419879403552,0.02058252329036615,0.62014614429629422,0.65531686505445685,0.66959136024257249,0.68231029171761759,0.70099164234967082,0.00023124627098284473
t_subj.2021,0.53266929183163636,0.026672270792006084,0.47492991571703425,0.51624700191196204,0.53483068474738094,0.55139414112839036,0.57853188084924756,0.00031476594145310211
t_subj.2022,0.89218690168096404,0.023241044198366857,0.840939825719769,0.87774068828282492,0.8944117286746619,0.90872024480733504,0.93171887578872425,0.00027008548706732103
t_subj.2024,0.58063303991836024,0.022542066911580626,0.53191587605333768,0.56663449594785087,0.58232494745354224,0.59625982457301818,0.62008451044656676,0.00027979080386169252
t_subj.2027,0.57653850583690269,0.017323293589651945,0.53891037728379843,0.56561908018553952,0.57790016050508131,0.58849838408469723,0.60701024457975739,0.00022576372289772828
t_subj.2028,0.5394536195997125,0.024020386856758918,0.48894445076675214,0.5242749553389453,0.54132990132969061,0.55661385213027459,0.58138098903009128,0.00030144931537726848
t_subj.2029,0.67711030911669423,0.018640898518710137,0.6350574995297763,0.66572812009555737,0.67877834782639346,0.6905200401996977,0.70839508796481199,0.00027933970451482059
t_subj.2030,0.51257922021184332,0.017829490062391561,0.4725770446940239,0.50190622891301784,0.51464699526261026,0.52521934382515179,0.54210006671850874,0.00020119508255581273
t_subj.2031,0.51196887913584199,0.013890148635392311,0.48059224397243472,0.50386652356440942,0.5135917601510156,0.52183074701193877,0.53489404745017921,0.00015617386999398626
t_subj.2032,0.51882491632318928,0.021039181650025985,0.47287373499398982,0.50595170595259997,0.52068114560933787,0.5338208455791208,0.55447189389920337,0.00026749084989655038
t_subj.2033,0.48684959658060983,0.012080243554975651,0.45998736913554489,0.47969308514193248,0.48793926229353168,0.49549668350813575,0.50695657569267516,0.00015190063437713451
t_subj.2034,0.42802929996056188,0.015168279214606921,0.39368414244915562,0.41917790364787982,0.42974259604053,0.43884721729307202,0.45282222423624247,0.00018592128224947539
t_subj.2035,0.54147552223564643,0.018241742937719217,0.50029469902639767,0.5305175850534749,0.54356759789561337,0.55453302936244298,0.57158860553660829,0.00018334158992784445
t_subj.2036,0.61660446241846634,0.018697016167224221,0.57393168036733777,0.60539936021432106,0.61829933340580556,0.63002628027613694,0.64823021317204799,0.00019374785904536691
t_subj.2038,0.3593177942700595,0.013178578956420011,0.32897037254781242,0.35155065425601512,0.36076231597585734,0.36876699853318473,0.3807375449713063,0.00014593318875966797
t_subj.2039,0.47057615817447268,0.015210100433587314,0.436304816903613,0.46170643638951431,0.47223378984944175,0.48134555953993619,0.49565040566257934,0.00015913741280456227
t_subj.2040,0.60176695889832388,0.019373214963154414,0.55819945986762809,0.58998238620042465,0.60356002826097432,0.61541221980854754,0.63482324595040485,0.00022316625476550035
t_subj.2041,0.6411174586127798,0.023144650393093786,0.59078651800768966,0.62692615151013953,0.64299339129471411,0.65761891074858603,0.6807984753576759,0.00026988529627751639
t_subj.2042,0.69931805632084032,0.028609309647482116,0.63684721803624544,0.68156459658262114,0.70126024797099618,0.71932278664299232,0.75078969033661302,0.00034150754234374837
t_subj.2043,0.61953507631809768,0.022075865770008554,0.57058943550109176,0.60588951092142607,0.62152388749289134,0.63510205887891358,0.65711440176641212,0.00024541178625682659
t_subj.2044,0.49544033422221856,0.014041875389043451,0.46357179618531669,0.4872073397844891,0.49701429773832606,0.50544259580101436,0.5183756055563864,0.00016424704138123087
t_subj.2045,0.52658840585159128,0.016207557676046796,0.49060129916369966,0.51644650216796339,0.52805745910064594,0.53830502361983856,0.55379788456940848,0.00018550769421219523
t_subj.2046,0.034512636273197186,0.0089831012268498933,0.016142885100768885,0.028536674288611862,0.034870659786499128,0.040910812426373289,0.050959668784753373,0.00010689492829588864
t_subj.2047,0.25205358208318757,0.018282685113180798,0.21196097296794975,0.2409458572794263,0.25391809503035151,0.26512638613219558,0.28282495096425575,0.00021619329050912025
