2.327242588468325213e+00,5.693947830014266520e-01,6.269725077428640880e-02,5.351758910792557555e-02,6.675741249429072155e-02,6.834779751199127062e-01,5.871881379752805219e-02
2.353903054394582028e+00,4.999161838885679554e-01,1.291293302818363048e-02,5.368367792550986922e-02,6.943885784939116124e-02,6.973933980915850706e-01,1.087094457165847378e-01
2.369889632135998792e+00,6.257113793155149040e-01,3.775638353420168736e-02,5.475203193682263991e-02,9.923959258866052457e-02,7.306362053921579003e-01,9.959570347980434279e-02
2.375573662648811535e+00,6.611161664252764858e-01,9.995099125833061329e-03,5.473689530499267764e-02,1.086807452279246328e-01,7.111494939988658448e-01,2.088132507670391602e-01
2.420618385207979895e+00,5.606426203626775351e-01,-2.127896733171303831e-02,5.393951162006273975e-02,9.131713975450346521e-02,6.781619525020540218e-01,1.731247892890301066e-01
2.405242149589258638e+00,5.411738394346310432e-01,3.230359425351924524e-02,5.372621973594325639e-02,8.455834053819157037e-02,6.461930248029389423e-01,5.438082337037476038e-02
2.315707128005736415e+00,5.139950411210248982e-01,1.055100100028898980e-01,5.390860345069149046e-02,7.380423510979108870e-02,8.101850885293462312e-01,1.400289214936344950e-01
2.420657105804004505e+00,5.341190839063940654e-01,3.225097131229891223e-02,5.434594359183408940e-02,1.330962124552749204e-01,7.200160281230130188e-01,8.675766667174386604e-03
2.335798959086906379e+00,5.573096953324475633e-01,3.145017254715189864e-02,5.444779098978003162e-02,5.619457028231306106e-02,6.782711045047792320e-01,4.322948698331316453e-02
2.343461629854489026e+00,5.972355196810353872e-01,3.982099397561255499e-02,5.440561164427046986e-02,1.473537150978518617e-01,6.959700508294278665e-01,4.177375063629056029e-02
2.336553755396387544e+00,5.222725074993036509e-01,9.062185620875433389e-02,5.557209111785412631e-02,4.207842333118927414e-02,7.116995551634908157e-01,9.069913871268636685e-02
2.369216081648335859e+00,5.687681672112120390e-01,5.219695688488009550e-02,5.575242904138318772e-02,1.311023942851825830e-01,6.913330505829203831e-01,8.198319983751901907e-02
2.377149823150869423e+00,5.768414103228980405e-01,6.184845004301654792e-02,5.626966701870794035e-02,1.014468173844930016e-01,6.772989184800169982e-01,8.823870259179118769e-02
2.426604467369977147e+00,5.534812813405063370e-01,5.693973595714432734e-02,5.561365306459553626e-02,8.398988296226361783e-02,7.789157936746837763e-01,7.098156275520828284e-02
2.419413517410190728e+00,5.831804512566316490e-01,4.444332033632131251e-02,5.597336725011291259e-02,1.278679062909066078e-01,7.118983811820631669e-01,1.533061969445771167e-01
2.457319011080150162e+00,5.465256773197932905e-01,5.402554802301807318e-02,5.551739600873643876e-02,1.081594284752038643e-01,7.027983798429427997e-01,9.468968747481119885e-02
2.372171921743783329e+00,5.833978552377866444e-01,6.756282807590999195e-02,5.580771821801663868e-02,3.269158943988146465e-02,6.889925949156116003e-01,7.872012365568990810e-02
2.417438795458423328e+00,5.623870367206658116e-01,6.743858142564890246e-02,5.564716747033558730e-02,3.601031221241911967e-02,7.121394302736162585e-01,7.192146926402163964e-02
2.376704588925798056e+00,5.105829874416065728e-01,4.440151350113861334e-02,5.558247948332738220e-02,3.897401424206858866e-02,7.250008347837846312e-01,1.419777880525212033e-01
2.368303875966899508e+00,5.081288163516942680e-01,5.379213590485415475e-02,5.674210641475645883e-02,8.747540063681806533e-02,6.710067829778852966e-01,4.301592738775898705e-02
