2.434834614969135114e+00,5.136103863128891334e-01,1.355651435336118760e-01,7.186998223059813673e-02,7.152004687396177340e-01,1.181883524705558408e-01
2.396331309255469222e+00,5.362801879752951972e-01,1.370451454902150423e-01,7.223023416633415905e-02,6.720760289892951933e-01,1.216103228010120413e-01
2.419221953211967424e+00,5.737821018072675194e-01,1.266761012702519729e-01,7.265488570099992716e-02,7.340193702589472569e-01,6.151354818107758471e-02
2.314149345942094094e+00,5.443613896520402839e-01,7.278752125074894330e-02,7.355097819132402903e-02,6.936684536295324444e-01,2.844737974993064022e-02
2.420332584097098394e+00,5.747227085271283675e-01,6.388609962996041891e-02,7.450583801382780480e-02,6.530262417596072178e-01,9.886002387136698377e-02
2.337817659859928732e+00,5.291410706449783952e-01,1.703271804215406582e-01,7.443009785560535108e-02,7.462980631438439483e-01,8.510625453719433686e-02
2.434316697681525810e+00,5.643471743886310232e-01,1.735529801681823525e-01,7.314733519353296132e-02,6.057778446935504491e-01,9.723820193739740603e-02
2.287738644691097445e+00,5.047226327931348955e-01,1.487008774869720829e-01,7.319091053007906189e-02,6.898114602526868033e-01,1.547586198145808889e-01
2.447059050557164994e+00,5.161148202995983203e-01,1.838287687140364723e-01,7.301040479312057019e-02,7.471880238468980862e-01,2.284208790624713270e-01
2.350560389949306384e+00,5.578368322753886055e-01,1.201674305743853921e-01,7.418341917044221634e-02,7.430050786382464967e-01,8.195071859805683201e-03
2.405008016255467673e+00,6.285358974597606840e-01,1.453154665030048920e-01,7.432731691121985396e-02,6.227842152918529051e-01,8.677601089205626284e-02
2.349852871595594639e+00,6.124242782415670883e-01,1.191468592060275500e-01,7.355866962907135764e-02,6.421525576308997341e-01,1.139666620226932880e-01
2.374981446675651142e+00,5.694363017970279772e-01,9.737432335794171667e-02,7.249729595488532685e-02,6.950582954456727691e-01,1.510669157369013971e-01
2.402834780114766922e+00,5.112786560478207454e-01,9.510262345021092134e-02,6.925075983112441436e-02,6.714444102542482806e-01,4.639996046627401644e-02
2.299510714881819684e+00,5.004317924297918552e-01,1.310450024608202646e-01,6.892458686812777402e-02,6.968779430333794656e-01,3.412085531847629249e-02
2.431689788478816894e+00,5.706212036479677563e-01,1.336104433205943520e-01,6.901266232139635637e-02,7.073899447568903209e-01,9.218028816403966985e-02
2.434311515112256519e+00,5.747068397993079225e-01,1.134413176223219299e-01,6.837469763747376639e-02,6.902086198913626180e-01,1.228852031412689949e-01
2.311376542401322620e+00,5.523542561045460264e-01,1.070739567344753673e-01,6.739839179011118675e-02,7.273080039635786420e-01,9.346104566809350367e-02
2.319354696323304488e+00,5.443152435296807479e-01,1.495557852109044294e-01,7.022585046783189067e-02,7.057192436113721712e-01,-2.030653981499752625e-02
2.338474845551615999e+00,5.257256716824646459e-01,1.369378888804334837e-01,6.901105538630185332e-02,7.360451643276342271e-01,7.727032900682005712e-02
2.438079161060112465e+00,5.699727890422328080e-01,8.379423766607820012e-02,6.852473827796726202e-02,6.970791864613299360e-01,1.023357534235001809e-01
2.325513935326959380e+00,5.433603884638243953e-01,1.443940147244094918e-01,6.898298523084596401e-02,7.158941493357128261e-01,5.769170395209121532e-02
2.453463975285012921e+00,5.656673804445248033e-01,8.599314356385218128e-02,6.823300779198254729e-02,7.081082323482646990e-01,1.848683232490340167e-01
2.346918002516110047e+00,5.853604613092311393e-01,1.385539599936648769e-01,6.640639563833677927e-02,6.740180913029850673e-01,9.356888846441430152e-02
2.411619965328813286e+00,5.381739449875515557e-01,1.056752442847064960e-01,6.492847756843646290e-02,7.125307979876246423e-01,5.232487408485961278e-02
2.390446516790982301e+00,5.379219210050448785e-01,9.749243264009725685e-02,6.414841141740165731e-02,7.166921385624016594e-01,8.057333099767965967e-02
2.358329678182224054e+00,4.933946597403904288e-01,9.851731497949796357e-02,6.471662334724362364e-02,6.847809446728388982e-01,1.894305913143585207e-01
2.414297452329829508e+00,5.926882208072183911e-01,8.039166855517976273e-02,6.381797563728366929e-02,8.080867230347332786e-01,1.284061807335231675e-01
2.379997657673760258e+00,4.918415537728522691e-01,1.111726003369761240e-01,6.361470755181213022e-02,7.225816074452396931e-01,1.455341484506481875e-01
2.360769791544365059e+00,5.776046484946826265e-01,1.507464173203377500e-01,6.257059124299066410e-02,6.594746664094180977e-01,9.674661084853754256e-02
2.310414380756673935e+00,4.495076572449449026e-01,1.444070534525467298e-01,6.245388485797043199e-02,7.017774358388800815e-01,1.057664455435645690e-01
2.456371061399058586e+00,6.335759750377168986e-01,1.001170270580799271e-01,6.194871001071794447e-02,6.557564895781812231e-01,3.639114741558983901e-02
2.409146521512352646e+00,4.952363236099567301e-01,1.346946747235497344e-01,6.190636659550442789e-02,6.738554465855284281e-01,1.184632717168232485e-01
2.393247709205613027e+00,5.062429771620224894e-01,7.063837200158795682e-02,6.202190511966723663e-02,7.131795406308925056e-01,1.004487136006819298e-01
2.377066885687802333e+00,4.625176367849307968e-01,9.323862656967492335e-02,6.209716620286014760e-02,6.559496736836764041e-01,1.492340489027421946e-01
2.351340184561221847e+00,6.139210316049567018e-01,1.430708614913262511e-01,6.163413946699314999e-02,7.129703547737663571e-01,1.306231689420667141e-02
2.303253944343348181e+00,4.980039291186713069e-01,1.358300025697939117e-01,6.166567536271588823e-02,7.387269718237418070e-01,9.696775451355467423e-02
2.268465127201781950e+00,5.090027194968717028e-01,8.582501983953624847e-02,6.103911291947415607e-02,6.300870686055900505e-01,5.520866223455193900e-02
2.453151386604438322e+00,5.886494611271856359e-01,5.999976267574232830e-02,6.109217433495948979e-02,6.848735370326785032e-01,1.274199107931662800e-01
2.336149394547371916e+00,4.431982070673919361e-01,1.051457650079553746e-01,6.106312332301808837e-02,6.381684500994223574e-01,1.612427244759103706e-01
2.309349828435763641e+00,5.419056350598224769e-01,1.373323643938607619e-01,6.128862196534438228e-02,6.920051567109317681e-01,-1.462747866109635753e-02
2.444052668682870966e+00,5.560430585473935539e-01,1.613748823395897980e-01,6.192823060621716058e-02,6.695597436203764019e-01,9.745179042688281723e-02
2.453945168331759241e+00,5.218999126968059121e-01,1.194701778815566301e-01,6.318091049137995741e-02,7.142406138650757574e-01,1.434504964232950486e-01
2.271722506434129762e+00,4.862165176458412841e-01,4.047451670317259165e-02,6.281486454802537311e-02,7.130393324864832127e-01,1.197136085780140524e-01
2.381471489576026723e+00,5.370032612231369074e-01,1.324523562136333543e-01,6.249885362934303606e-02,7.366304239583083557e-01,4.695051098325051658e-02
2.367460913513716569e+00,5.472393510740831690e-01,1.387903644602838105e-01,6.198855883269769468e-02,7.114756506003873104e-01,3.675056536344903368e-02
2.353563986665826668e+00,5.125480306112606410e-01,9.674623559529742234e-02,6.245249999946504704e-02,7.411683465935099413e-01,9.575642784257083762e-02
2.330473358623045499e+00,5.415061211226419591e-01,1.389500464179810046e-01,6.321775149451351605e-02,7.037743859776582900e-01,1.021260355074764953e-01
2.368404257766212773e+00,5.362206801319993055e-01,1.691478531102118543e-01,6.510681927975037198e-02,7.706302124706913004e-01,1.587356513169768668e-02
2.351294030352232056e+00,5.273795884843976989e-01,1.491710097027702797e-01,6.334884017062629435e-02,6.164841197324307798e-01,1.070988938555351710e-01
2.351632069591548468e+00,5.299725545518165770e-01,1.161312868262017600e-01,6.456994023975098917e-02,7.117083403634720806e-01,3.092580190721633954e-02
2.383751326239909041e+00,5.735221312790104164e-01,1.638273145358238037e-01,6.406316336760588259e-02,6.486343755794515831e-01,1.298106463783871012e-01
2.355937991560051348e+00,5.519863487586698092e-01,3.398837019338930843e-02,6.523919300074361438e-02,6.866763954821064608e-01,1.351194656532720140e-01
2.388976451318040262e+00,4.874950203782208447e-01,8.712781508327632762e-02,6.557962405485925905e-02,7.090347009063385775e-01,3.964659482469937157e-02
2.403167962985451656e+00,6.120241669181620825e-01,1.059086752389736125e-01,6.677145963071677570e-02,6.627386892116140515e-01,1.121356149542123981e-01
2.373690587802301799e+00,5.827534411864956354e-01,8.507310398805709162e-02,6.683686625379925417e-02,7.158960127226919878e-01,1.129057896210889367e-01
2.233991691213804476e+00,6.036199999499043400e-01,1.244991908097499433e-01,6.574916370518379960e-02,6.797074700677717685e-01,6.426546120966954156e-02
2.353519442617330704e+00,5.397266163042625520e-01,1.278863572411948479e-01,6.430644787657864569e-02,7.086956431001438794e-01,1.406227328039801605e-01
